manifest_id,doc_id,source_domain,event_published_at,event_ts_hour,title,generated_on
220,ZZM_CN_31b42723ec71,zzmetro.cn,2019-10-31 16:56:00,2019-10-31 16:00:00,公司举行“传承红色基因、牢记初心使命” 专题学习研讨暨调研成果交流会 10月28日下午，公司党委“传承红色基因、牢记初心使命”专题学习研讨暨调研成果交流会在调度中心17楼会议室举行，市委第十五巡回指导组成员史平周、王跃广出席会议。... 10月28日下午，公司党委“传承红色基因、牢记初心使命”专题学习研讨暨调研成果交流会在调度中心17楼会议室举行，市委第十五巡回指导组成员史平周、王跃广出席会议。,2025-12-24
221,ZZM_CN_a7ca2fa50671,zzmetro.cn,2019-10-30 13:47:00,2019-10-30 13:00:00,不忘初心担使命  为民服务解难题——集团公司党委书记、董事长、总经理张洲来运营分公司进行“不忘初心、牢记使命”主题教育调研座谈 为深入做好“不忘初心、牢记使命”主题教育“深入基层调研，为民服务解难题”工作，切实解决员工的操心事、烦心事、揪心事，10月23日上午，集团公司党委书记、董事长、总经理张洲一行来到运营分公司，在郑东车辆段第一会议室主持召开“不忘初心、牢记使命”主题教育调研座谈会。分公司部分,2025-12-24
222,ZZM_CN_0905cc8c03e7,zzmetro.cn,2019-10-30 13:42:00,2019-10-30 13:00:00,公司召开“不忘初心、牢记使命”主题教育第二期集中学习研讨会 10月24日，郑州地铁集团有限公司组织召开第二期“不忘初心、牢记使命”主题教育集中学习研讨会，会议由公司党委副书记、工会主席张军主持，公司67名党员干部参加。... 10月24日，郑州地铁集团有限公司组织召开第二期“不忘初心、牢记使命”主题教育集中学习研讨会，会议由公司党委副书记、工会主席张军主持，公司67名党员干部参加。,2025-12-24
223,ZZM_CN_0175c6a6954b,zzmetro.cn,2019-10-28 13:58:00,2019-10-28 13:00:00,公司党委表彰十万公里司机 扎实推进“不忘初心、牢记使命”主题教育 公司党委表彰十万公里司机扎实推进“不忘初心、牢记使命”主题教育,2025-12-24
224,ZZM_CN_46e62b7430e7,zzmetro.cn,2019-10-28 13:54:00,2019-10-28 13:00:00,公司开展《愚公移山 宝贵的精神财富》专题讲座 为深入开展“不忘初心、牢记使命”主题教育，挖掘愚公移山精神的时代内涵，郑州地铁集团党委组织党员干部开展第二期集中学习。第二期学习研讨的主题是，学习愚公移山精神、大别山精神、红旗渠精神、焦裕禄精神在当前情况下的历史意义，以及如何指导郑州地铁高质量发展。10月23日下午，党员干部集体聆听了河南省委党校副教授周海涛讲授的《愚公移山 宝贵的精神财富》专题讲座，,2025-12-24
225,ZZM_CN_cef069acd73f,zzmetro.cn,2019-10-28 09:46:00,2019-10-28 09:00:00,铭党史 守初心 担使命——“不忘初心、牢记使命”张富清同志先进事迹情景报告会暨《信仰的传承》情景党课在郑州地铁公演 “不忘初心、牢记使命”张富清同志先进事迹情景报告会暨《信仰的传承》情景党课在郑州地铁公演... “不忘初心、牢记使命”张富清同志先进事迹情景报告会暨《信仰的传承》情景党课在郑州地铁公演,2025-12-24
226,ZZM_CN_418beb344e7b,zzmetro.cn,2019-10-28 09:40:00,2019-10-28 09:00:00,公司举行“不忘初心、牢记使命” 主题教育集体谈话会 10月21日上午，公司在调度中心17楼举行“不忘初心、牢记使命”主题教育集体谈话会，市委“不忘初心、牢记使命”主题教育第十五巡回指导组成员、公司党委“不忘初心、牢记使命”主题教育领导小组副组长及15名公司党员员工中的党代表参加了座谈。 ... 10月21日上午，公司在调度中心17楼举行“不忘初心、牢记使命”主题教育集体谈话会，市委“不忘初心、牢记,2025-12-24
227,ZZM_CN_b64e71647100,zzmetro.cn,2019-10-28 09:27:00,2019-10-28 09:00:00,公司开展“能力建设年”专项培训活动 郑州地铁集团紧密结合“不忘初心，牢记使命”主题教育活动，有序组织开展公司“能力建设年”专项培训，进一步完善郑州地铁人才培训培养体系和人才梯队分层培养机制，实现员工综合素养和职业技能大提升，以能力提升助推轨道交通事业高质量发展。... 郑州地铁集团紧密结合“不忘初心，牢记使命”主题教育活动，有序组织开展公司“能力建设年”专项培训，进一步完善郑州地铁人才培训培养体系,2025-12-24
228,ZZM_CN_1935fc2f6d51,zzmetro.cn,2019-10-24 13:21:00,2019-10-24 13:00:00,2019年度机关单位保密自查自评调研组到郑州地铁调研 10月17日上午，按照郑州市国家保密局、郑州市国资委的部署和安排，郑州市国家保密局局长王得华、调研组组长郑州市国家保密局副局长李春鑫率调研组成员一行到郑州地铁集团有限公司调研保密自查自评工作。... 10月17日上午，按照郑州市国家保密局、郑州市国资委的部署和安排，郑州市国家保密局局长王得华、调研组组长郑州市国家保密局副局长李春鑫率调研组成员一,2025-12-24
229,ZZM_CN_268cadf7806c,zzmetro.cn,2019-10-16 15:26:00,2019-10-16 15:00:00,我是晶晶——郑州地铁吉祥物释义 我是晶晶——郑州地铁吉祥物释义... 我是晶晶——郑州地铁吉祥物释义,2025-12-24
230,ZZM_CN_3ec71b204f46,zzmetro.cn,2019-10-16 15:21:00,2019-10-16 15:00:00,“学习强国——我和我的祖国”地铁专列起程 “学习强国——我和我的祖国”地铁专列起程... “学习强国——我和我的祖国”地铁专列起程,2025-12-24
231,ZZM_CN_6d7e20633a2d,zzmetro.cn,2019-10-16 15:05:00,2019-10-16 15:00:00,河南郑州“生态文明号”地铁专列开通运行 近日，郑州市首趟“生态文明号”地铁专列，在郑州地铁1号线开通运行，各种环保主题画更是引人眼球。... 近日，郑州市首趟“生态文明号”地铁专列，在郑州地铁1号线开通运行，各种环保主题画更是引人眼球。,2025-12-24
232,ZZM_CN_b7d905c9bada,zzmetro.cn,2019-10-12 14:28:00,2019-10-12 14:00:00,国庆假期郑州地铁线网总客运量突破1005.82万人次 国庆假期郑州地铁线网总客运量达1005.82万人次（其中1号线客运量409.51万人次，2号线客运量266.74万人次，城郊线客运量 88.63万人次，5号线233.88万人次，14号线一期客运量 7.06万人次），较2018年同期线网客运量增加了45.46%。节日期间列车兑现率达100%，准点率达99.95%，均优于国家标准。... 国庆假期,2025-12-24
233,ZZM_CN_9c3eb62b7598,zzmetro.cn,2019-10-12 14:20:00,2019-10-12 14:00:00,"立足岗位  接续奋斗  祝福伟大祖国繁荣富强——公司组织集中收看庆祝新中国成立70周年纪念大会 10月1日上午9:00，公司党委组织党员员工400人，在郑东车辆段参加升国旗活动，并集中收看庆祝新中国成立70周年纪念大会直播,进一步激发广大党员员工爱党爱国热情，推动“不忘初心、牢记使命”主题教育活动取得实效。市委主题教育第十五巡回指导组副组长史平周，公司党委成员，室副主任以上管理人员及党员员工代表参",2025-12-24
234,ZZM_CN_d17c9f4f39c5,zzmetro.cn,2019-10-12 14:06:00,2019-10-12 14:00:00,忠诚信仰 坚定信念  做员工身边的模范 9月29日晚，在郑州国资系统庆新中国成立70周年华诞举行的五个“十佳”颁奖典礼上，由郑州地铁集团推选的运营分公司机电中心第七党支部、王贺敏、项管四部工程部党员突击队、徐欣、武浩分别获得“十佳先锋党支部”“十佳先锋共产党员”“十佳先锋突击队”“十佳先锋服务标兵”“十佳绿城志愿者”荣誉称号，为公司万名员工树立了榜样，成为“不忘初心、牢记使命”主题教育新的典范。.,2025-12-24
235,ZZM_CN_a9fcbea4db5a,zzmetro.cn,2019-10-12 14:01:00,2019-10-12 14:00:00,走进“时光隧道” 聆听发展声音  公司组织参观河南省经济社会发展成就展 为深入开展“不忘初心、牢记使命”主题教育活动，推进主题教育往深里走、往心里走、往实里走。9月29日上午，在公司党委书记、董事长、总经理张洲带领下，公司一行50余人来到郑州会展中心，集体参观新中国成立70周年河南省经济社会发展成就展。... 为深入开展“不忘初心、牢记使命”主题教育活动，推进主题教育往深里走、往心里走、往实里走。,2025-12-24
236,ZZM_CN_5bb5a5996f09,zzmetro.cn,2019-10-12 13:54:00,2019-10-12 13:00:00,公司组织参观河南省廉政文化教育馆 为进一步加强党风廉政建设，提高公司各级管理人员廉洁自律意识和拒腐防变能力，推动“不忘初心、牢记使命”主题教育活动深入扎实开展，9月29日上午，在公司党委书记、董事长、总经理张洲的带领下，公司党委委员、中层正职以上50人前往河南省廉政文化教育馆，接受节前廉政警示教育。... 为进一步加强党风廉政建设，提高公司各级管理人员廉洁自律意识和拒腐防变能力，推动“不忘初心、牢,2025-12-24
237,ZZM_CN_04242fa7b616,zzmetro.cn,2019-09-29 14:37:00,2019-09-29 14:00:00,公司党委书记带头讲“不忘初心、牢记使命”主题教育专题党课 为深入开展“不忘初心、牢记使命”主题教育，坚持用习近平新时代中国特色社会主义思想指导实践，根据公司党委统一部署，9月26日，公司党委书记、董事长、总经理张洲带头讲主题教育专题党课，市委第十五巡回指导组组长刘健及其他成员出席。... 为深入开展“不忘初心、牢记使命”主题教育，坚持用习近平新时代中国特色社会主义思想指导实践，根据公司党委统一部署,2025-12-24
238,ZZM_CN_a6d9e402d847,zzmetro.cn,2019-09-29 14:32:00,2019-09-29 14:00:00,公司党委召开党委成员“不忘初心、牢记使命”主题教育集中学习研讨会 9月26日上午，公司党委组织召开的党委成员“不忘初心、牢记使命”主题教育集中学习研讨会在调度中心 1720会议室举行。市委第十五巡回指导组成员参与研讨，并对公司主题教育开展情况进行督导。研讨会由公司党委书记、董事长、总经理张洲主持。... 9月26日上午，公司党委组织召开的党委成员“不忘初心、牢记使命”主题教育集中学习研讨会在调度中,2025-12-24
239,ZZM_CN_0ec751c70f57,zzmetro.cn,2019-09-27 14:42:00,2019-09-27 14:00:00,喜迎新中国成立70周年  郑州地铁中国红闪耀绿城 在新中国成立70周年之际，郑州地铁全线网打造主题车站、主题列车，清新简约的主题设计，热烈的中国红元素将五一公园站及2号线部分列车装饰一新、闪耀绿城。... 在新中国成立70周年之际，郑州地铁全线网打造主题车站、主题列车，清新简约的主题设计，热烈的中国红元素将五一公园站及2号线部分列车装饰一新、闪耀绿城。,2025-12-24
240,ZZM_CN_49c01edff005,zzmetro.cn,2019-09-27 11:34:00,2019-09-27 11:00:00,郑州地铁1号线和14号线一期实现刷脸乘车支付 9月27日上午，“AI地铁启航——刷脸时代 智慧出行” 郑州地铁刷脸乘车支付系统上线发布仪式在郑州地铁紫荆山站举行。即日起，郑州市民“刷脸坐地铁”的期望成为现实。... 9月27日上午，“AI地铁启航——刷脸时代 智慧出行” 郑州地铁刷脸乘车支付系统上线发布仪式在郑州地铁紫荆山站举行。即日起，郑州市民“刷脸坐地铁”的期望成为现实。,2025-12-24
241,ZZM_CN_79debf759787,zzmetro.cn,2019-09-26 16:39:00,2019-09-26 16:00:00,郑州地铁首次推出地铁吉祥物“晶晶”计次卡 吉祥物“晶晶”计次卡，结合民族运动元素，增加乘车功能，每张票卡在全线网均可不限里程乘坐10次。本次计次卡设计为五款，包装分五款全套动作精装版和单卡简装版，限量推出，具有很高的收藏价值和使用价值，目前已在紫荆山站等14个地铁车站及公司淘宝官方网店同时销售。... 吉祥物“晶晶”计次卡，结合民族运动元素，增加乘车功能，每张票卡在全线网均可不限里程乘坐10次。本,2025-12-24
242,ZZM_CN_0d0e73126912,zzmetro.cn,2019-09-26 16:24:00,2019-09-26 16:00:00,郑州地铁合唱团参加民运会开幕式 9月8日，全国第十一届少数民族传统体育运动会开幕式在郑州奥林匹克体育中心举行。郑州地铁合唱团的100名队员参加了开幕式，在1500人的合唱方阵里演唱了《我和我的祖国》。... 9月8日，全国第十一届少数民族传统体育运动会开幕式在郑州奥林匹克体育中心举行。郑州地铁合唱团的100名队员参加了开幕式，在1500人的合唱方阵里演唱了《我和我的祖国》。,2025-12-24
